Valori nutrizionali,per porzione,% RDA
Valore calorico,44 kcal 184 kJ,"2,2 %"
Grassi,"0,0 g","0,0 %"
Carboidrati,"10,9 g","4,1 %"
Proteine,"0,1 g","0,1 %"
