Valori nutrizionali,per porzione,% RDA
Valore calorico,281 kcal 1.177 kJ,"14,1 %"
Grassi,"7,0 g","10,8 %"
Grassi saturi,"3,6 g","16,2 %"
Grassi monoinsaturi,"1,7 g","6,0 %"
Grassi polinsaturi,"0,3 g","2,3 %"
Carboidrati,"50,0 g","18,7 %"
Zuccheri,"45,1 g","90,1 %"
Proteine,"5,7 g","7,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"23,1 mg","77,1 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"114,0 g","5,7 %"
