Valori nutrizionali,per porzione,% RDA
Valore calorico,190 kcal 795 kJ,"9,5 %"
Grassi,"8,6 g","13,3 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"26,3 g","36,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"67,0 mg","223,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"62,6 g","3,1 %"
