Minerali,per porzione,% RDA
Calcio,"139,7 mg","14,0 %"
Rame,"0,4 mg","39,9 %"
Ferro,"1,4 mg","9,3 %"
Magnesio,"46,6 mg","15,5 %"
Manganese,"0,4 mg","20,3 %"
Fosforo,"154,4 mg","22,1 %"
Potassio,"926,1 mg","46,3 %"
Selenio,"< 0,1 mg","13,1 %"
Zinco,"1,0 mg","14,0 %"
