Valori nutrizionali,per porzione,% RDA
Valore calorico,237 kcal 994 kJ,"11,9 %"
Grassi,"8,9 g","13,6 %"
Grassi saturi,"5,5 g","24,9 %"
Grassi monoinsaturi,"2,2 g","7,7 %"
Grassi polinsaturi,"0,4 g","2,8 %"
Carboidrati,"35,3 g","13,2 %"
Zuccheri,"3,0 g","6,0 %"
Proteine,"3,9 g","5,4 %"
Fibre alimentari,"3,2 g","1,1 %"
Colesterolo,"23,1 mg","77,0 %"
Sodio,"0,7 g","0,1 %"
Acqua,"158,8 g","7,9 %"
