Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (250 g)
Grassi,"0,1 g","0,25 g"
- Acidi Grassi saturi,"0,1 g","0,25 g"
Carboidrati,39 g,"97,5 g"
- Zuccheri,36 g,90 g
Proteine,"0,7 g","1,75 g"
Sale,0 g,0 g
Sodio,0 g,0 g
"Fruits, vegetables and nuts (minimum)",75 %,75 %
Nutrition score - France,7,7
Nutri-Score,C,C
