0,1
Grassi saturi totali,0.42
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),
C14:0 (miristico),0.01
C16:0 (palmitico),0.38
C18:0 (stearico),0.02
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,0.78
C14:1 (miristoleico),
C16:1 (palmitoleico),0.02
C18:1 (oleico),0.74
C20:1 (eicosaenoico),0.01
C22:1 (erucico),
Grassi polinsaturi totali,0.89
C18:2 W6 (linoleico),0.79
C18:3 W3 (linolenico),0.09
C20:4 W6 (arachidonico),
C20:5 W3 (eicosapentaenoico - EPA),
C22:6 W3 (docosaesaenoico - DHA),
Rapporto Polinsaturi/Saturi,2.10
