Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (20g),Jams,Fruit preserves,Plant-based spreads,Sweet spreads,Spreads,Breakfasts,Cibi a base vegetale,Cibi e bevande a base vegetale
Grassi,0 g,0 g,"-100%0,068 g","-100%0,059 g","-100%6,07 g","-100%12,7 g","-100%27,2 g","-100%12,1 g","-100%10,7 g","-100%9,61 g"
- Acidi Grassi saturi,0 g,0 g,0 g,0 g,"-100%0,656 g","-100%3,4 g",-100%12 g,"-100%3,43 g","-100%2,36 g","-100%2,12 g"
Carboidrati,38 g,"7,6 g","-20%47,4 g","-21%47,9 g","-13%43,7 g",-34%58 g,"-15%44,9 g","-37%60,7 g","-20%47,6 g","-13%43,9 g"
- Zuccheri,37 g,"7,4 g","-19%45,9 g","-20%46,3 g","-11%41,6 g","-36%57,4 g","-16%44,3 g",-12%42 g,"+331%8,59 g","+320%8,81 g"
Fibra alimentare,"3,2 g","0,64 g","+76%1,82 g","+58%2,02 g","+36%2,35 g","+29%2,49 g","+39%2,31 g","-40%5,35 g","-27%4,38 g","-21%4,06 g"
Proteine,?,?,"0,382 g","0,331 g","3,25 g","2,85 g","3,55 g","5,47 g","7,76 g",7 g
Sale,"0,13 g","0,026 g","+293%0,033 g","+339%0,03 g","+112%0,061 g","-12%0,147 g","-24%0,172 g","-55%0,292 g","-78%0,593 g","-76%0,533 g"
Sodio,"0,051 g","0,01 g","+293%0,013 g","+339%0,012 g","+112%0,024 g","-12%0,058 g","-24%0,068 g","-55%0,115 g","-78%0,233 g","-76%0,21 g"
