Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Bevande alcoliche,Bevande
Grassi,?,?,"0,527 g"
Carboidrati,?,?,"9,03 g"
Proteine,?,?,"0,745 g"
Alcol,25 % vol,"+159%9,66 % vol","+195%8,48 % vol"
