Minerali,per porzione,% RDA
Calcio,"82,3 mg","8,2 %"
Rame,"0,4 mg","44,3 %"
Ferro,"3,1 mg","21,0 %"
Magnesio,"48,4 mg","16,1 %"
Manganese,"0,4 mg","22,1 %"
Fosforo,"77,4 mg","11,1 %"
Potassio,"709,1 mg","35,5 %"
Selenio,"< 0,1 mg","4,8 %"
Zinco,"0,7 mg","9,3 %"
