0,1
Grassi saturi totali,6.00
C4:0\÷C10:0 (laurico),
C12:0 (laurico),
C14:0 (miristico),
C16:0 (palmitico),
C18:0 (stearico),
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,25.00
C14:1 (miristoleico),
C16:1 (palmitoleico),
C18:1 (oleico),
C20:1 (eicosaenoico),
C22:1 (erucico),
Grassi polinsaturi totali,22.00
C18:2 W6 (linoleico),21.00
C18:3 W3 (linolenico),1.00
C20:4 W6 (arachidonico),
C20:5 W3 (eicosapentaenoico - EPA),
C22:6 W3 (docosaesaenoico - DHA),
Rapporto Polinsaturi/Saturi,3.70
