Valori nutrizionali,per porzione,% RDA
Valore calorico,152 kcal 636 kJ,"7,6 %"
Grassi,"8,1 g","12,5 %"
Grassi saturi,"4,7 g","21,1 %"
Grassi monoinsaturi,"2,0 g","7,0 %"
Grassi polinsaturi,"0,5 g","3,2 %"
Carboidrati,"12,0 g","4,5 %"
Zuccheri,"12,0 g","23,9 %"
Proteine,"7,9 g","10,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"27,0 mg","89,8 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"215,4 g","10,8 %"
