Valori nutrizionali,per porzione,% RDA
Valore calorico,46 kcal 193 kJ,"2,3 %"
Grassi,"1,8 g","2,8 %"
Grassi saturi,"1,1 g","5,0 %"
Carboidrati,"4,9 g","1,8 %"
Proteine,"3,0 g","4,1 %"
Sale,"0,1 g","2,1 %"
Fibre alimentari,"0,0 g","0,0 %"
