Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (310 g)
Grassi,"0,8 g","2,48 g"
- Acidi Grassi saturi,"0,1 g","0,31 g"
Carboidrati,"5,7 g","17,7 g"
- Zuccheri,"0,8 g","2,48 g"
Fibra alimentare,"5,5 g","17,1 g"
Proteine,"2,1 g","6,51 g"
Sale,"0,77 g","2,39 g"
Sodio,"0,303 g","0,94 g"
Nutrition score - France,-3,-3
Nutri-Score,A,A
