Minerali,per porzione,% RDA
Calcio,"24,4 mg","2,4 %"
Rame,"0,1 mg","14,6 %"
Ferro,"1,0 mg","6,5 %"
Magnesio,"7,3 mg","2,4 %"
Manganese,"0,7 mg","36,6 %"
Fosforo,"36,6 mg","5,2 %"
Potassio,"224,5 mg","11,2 %"
Selenio,"< 0,1 mg","12,2 %"
Zinco,"0,2 mg","3,5 %"
