Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,11 g
- Acidi Grassi saturi,"7,6 g"
Carboidrati,"3,5 g"
- Zuccheri,"3,5 g"
Proteine,"7,7 g"
Sale,"0,45 g"
Sodio,"0,177 g"
Nutrition score - France,5
Nutri-Score,C
