Minerali,per porzione,% RDA
Calcio,"77,9 mg","7,8 %"
Rame,"< 0,1 mg","6,3 %"
Ferro,"0,5 mg","3,3 %"
Magnesio,"12,5 mg","4,2 %"
Manganese,"0,1 mg","6,9 %"
Fosforo,"64,7 mg","9,2 %"
Potassio,"90,4 mg","4,5 %"
Selenio,"< 0,1 mg","26,2 %"
Zinco,"0,4 mg","5,9 %"
