0,1,2
Lisina,55.00,4.74
Istidina,19.00,19.00
Arginina,156.00,13.44
Acido aspartico,63.00,5.43
Treonina,28.00,2.41
Serina,34.00,2.93
Acido glutamico,187.00,16.12
Prolina,36.00,3.10
Glicina,48.00,4.13
Alanina,32.00,2.75
Cistina,21.00,1.81
Valina,27.00,2.32
Metionina,10.00,0.86
Isoleucina,41.00,3.53
Leucina,41.00,3.53
Tirosina,29.00,2.50
Fenilalanina,30.00,2.58
Triptofano,17.00,1.46
Indice chimico,53,
Aminoacido limitante,leucina,
