,0,1,2
1,Parte edibile (%):,84,
2,Acqua (g):,87.4,
3,Proteine (g):,0.3,
4,Lipidi(g):,0.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,8.8,
7,Amido (g):,0,
8,Zuccheri solubili (g):,8.8,
9,Fibra totale (g):,3.8,
10,Fibra solubile (g):,1.29,
11,Fibra insolubile (g):,2.56,
12,Alcol (g):,0,
13,Energia (kcal):,35,
14,Energia (kJ):,147,
15,Sodio (mg):,2,
16,Potassio (mg):,127,
17,Ferro (mg):,0.3,
18,Calcio (mg):,11,
19,Fosforo (mg):,15,
20,Magnesio (mg):,7,
21,Zinco (mg):,0.05,
22,Rame (mg):,0.05,
23,Selenio (µg):,,
24,Tiamina (mg):,0.01,
25,Riboflavina (mg):,0.03,
26,Niacina (mg):,0.1,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,4,
29,Vitamina E (mg):,,
