,0,1,2
1,Parte edibile (%):,80,
2,Acqua (g):,88.3,
3,Proteine (g):,2.3,
4,Lipidi(g):,0.2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,2.4,
7,Amido (g):,0.2,
8,Zuccheri solubili (g):,2.2,
9,Fibra totale (g):,1.6,
10,Fibra solubile (g):,0.18,
11,Fibra insolubile (g):,1.41,
12,Alcol (g):,0,
13,Energia (kcal):,20,
14,Energia (kJ):,84,
15,Sodio (mg):,140,
16,Potassio (mg):,280,
17,Ferro (mg):,0.5,
18,Calcio (mg):,31,
19,Fosforo (mg):,45,
20,Magnesio (mg):,16,
21,Zinco (mg):,1.24,
22,Rame (mg):,0.11,
23,Selenio (µg):,3,
24,Tiamina (mg):,0.06,
25,Riboflavina (mg):,0.19,
26,Niacina (mg):,0.2,
27,Vitamina A retinolo eq. (µg):,207,
28,Vitamina C (mg):,32,
29,Vitamina E (mg):,,
