Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"3,1 g"
- Acidi Grassi saturi,"1,2 g"
Carboidrati,"79,1 g"
- Zuccheri,"46,9 g"
Fibra alimentare,"3,8 g"
Proteine,"7,9 g"
Sale,"0,207 g"
Sodio,"0,081 g"
Nutrition score - France,10
Nutri-Score,C
