Valori nutrizionali,per porzione,% RDA
Valore calorico,64 kcal 268 kJ,"3,2 %"
Grassi,"1,3 g","2,0 %"
Grassi saturi,"0,4 g","1,8 %"
Carboidrati,"11,7 g","4,4 %"
Proteine,"0,8 g","1,1 %"
Sale,"0,3 g","5,0 %"
Fibre alimentari,"1,4 g","0,5 %"
