Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (300 g; contiene 2 porzioni da 150 g)
Grassi,4 g,12 g
- Acidi Grassi saturi,"1,2 g","3,6 g"
Carboidrati,18 g,54 g
- Zuccheri,"2,6 g","7,8 g"
Proteine,"3,6 g","10,8 g"
Sale,"0,89 g","2,67 g"
Sodio,"0,35 g","1,05 g"
Nutrition score - France,3,3
Nutri-Score,C,C
