Minerali,per porzione,% RDA
Calcio,"125,6 mg","12,6 %"
Rame,"0,4 mg","38,2 %"
Ferro,"4,3 mg","28,6 %"
Magnesio,"96,5 mg","32,2 %"
Manganese,"1,0 mg","48,0 %"
Fosforo,"262,1 mg","37,4 %"
Potassio,"708,0 mg","35,4 %"
Selenio,"< 0,1 mg","17,6 %"
Zinco,"1,9 mg","26,8 %"
