Valori nutrizionali,per porzione,% RDA
Valore calorico,93 kcal 389 kJ,"4,7 %"
Grassi,"6,4 g","9,8 %"
Grassi saturi,"2,0 g","8,9 %"
Grassi monoinsaturi,"2,4 g","8,4 %"
Grassi polinsaturi,"0,8 g","5,7 %"
Carboidrati,"0,7 g","0,3 %"
Zuccheri,"0,7 g","1,3 %"
Proteine,"7,5 g","10,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"223,8 mg","746,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"44,8 g","2,2 %"
