,0,1,2,3,4,5
1,Categoria merceologica: 24001 - erbe aromatiche e altri spezie,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,09,852,,
6,"Energia, ricalcolata, kJ",1396,86,,,
7,"Energia, Ric con fibra, kJ",1427,86,,,
8,"Energia, ricalcolata, kcal",329,86,,,
9,"Energia, Ric con fibra, kcal",337,86,,,
10,"Proteine totali, g",114,09,852,,
11,"Proteine animali, g",00,09,852,,
12,"Proteine vegetali, g",114,09,852,,
13,"Lipidi totali, g",59,09,852,,
14,"Lipidi animali, g",00,09,852,,
15,"Lipidi vegetali, g",59,09,852,,
16,"Colesterolo, mg",0,09,852,,
17,"Carboidrati disponibili (MSE), g",615,09,852,,calcolati per differenza
18,"Amido (MSE), g",191,09,852,,presente in tabella come valore stimato da GD calcolati per differenza
19,"Carboidrati solubili (MSE), g",424,09,852,,presente il tabella come valore stimato da GD calcolati per differenza
20,"Fibra alimentare totale, g",39,12,02037,,"per i nutrienti 12/02037 non RIPR acqua=11.898g, lip=5.85g espressa come fibra totale"
21,"Alcol, g",00,09,852,,
22,"Acqua, g",119,09,852,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",111,09,852,,
25,"Calcio, mg",110,09,852,,
26,"Sodio, mg",150,09,852,,
27,"Potassio, mg",1720,09,852,,
28,"Fosforo, mg",250,09,852,,
29,"Zinco, mg",110,12,02037,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",012,12,02037,,
32,"Vitamina B2, Riboflavina, mg",027,12,02037,,
33,"Vitamina C, mg",0,09,852,,
34,"Niacina, mg",150,12,02037,,
35,"Vitamina B6, mg",130,12,02037,,
36,"Folati totali, µg",0,09,852,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",53,12,02037,,
40,"Retinolo, µg",0,12,02037,,
41,"ß-carotene eq., µg",318,12,02037,,CALC
42,"Vitamina E (ATE), mg",169,12,02037,,
43,"Vitamina D, µg",000,09,852,,
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",159,12,02037,,
46,"Acidi grassi monoinsaturi totali, g",043,12,02037,,
47,"Acido oleico, g",039,12,02037,,
48,"Acidi grassi polinsaturi totali, g",207,12,02037,,
49,"Acido linoleico, g",075,12,02037,,
50,"Acido linolenico, g",124,12,02037,,
51,"Altri acidi grassi polinsaturi, g",008,86,,,
