Valori nutrizionali,per porzione,% RDA
Valore calorico,8 kcal 32 kJ,"0,4 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,3 %"
Grassi polinsaturi,"0,2 g","1,4 %"
Carboidrati,"1,3 g","0,5 %"
Zuccheri,"0,2 g","0,4 %"
Proteine,"0,4 g","0,5 %"
Fibre alimentari,"0,9 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,3 g","< 0,1 %"
