Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"3,2 g"
- Acidi Grassi saturi,"2,9 g"
Carboidrati,"30,9 g"
- Zuccheri,30 g
Fibra alimentare,"0,3 g"
Proteine,"0,9 g"
Sale,"0,05 g"
Sodio,"0,02 g"
Nutrition score - France,9
Nutri-Score,C
