Minerali,per porzione,% RDA
Calcio,"124,6 mg","12,5 %"
Rame,"0,4 mg","41,1 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"74,8 mg","24,9 %"
Manganese,"0,5 mg","22,8 %"
Fosforo,"40,9 mg","5,8 %"
Potassio,"712,0 mg","35,6 %"
Selenio,"< 0,1 mg","1,2 %"
Zinco,"0,3 mg","4,3 %"
