Valori nutrizionali,per porzione,% RDA
Valore calorico,168 kcal 703 kJ,"8,4 %"
Grassi,"1,2 g","1,9 %"
Grassi saturi,"0,2 g","1,1 %"
Grassi monoinsaturi,"0,2 g","0,6 %"
Grassi polinsaturi,"0,4 g","2,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"36,7 g","50,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"77,2 mg","257,3 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"153,7 g","7,7 %"
