Valori nutrizionali,per porzione,% RDA
Valore calorico,40 kcal 166 kJ,"2,0 %"
Grassi,"1,9 g","2,9 %"
Grassi saturi,"0,5 g","2,1 %"
Grassi monoinsaturi,"0,5 g","1,9 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"5,3 g","7,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"2,3 mg","7,8 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"225,9 g","11,3 %"
