Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (45 g)
Grassi,23 g,"10,3 g"
- Acidi Grassi saturi,"2,7 g","1,22 g"
Carboidrati,56 g,"25,2 g"
- Zuccheri,20 g,9 g
Fibra alimentare,"6,9 g","3,11 g"
Proteine,11 g,"4,95 g"
Sale,"0,56 g","0,252 g"
Sodio,"0,22 g","0,099 g"
"Fruits, vegetables and nuts (minimum)","14,5 %","14,5 %"
Nutrition score - France,9,9
Nutri-Score,C,C
