,0,1,2,3,4,5
1,"Note Alimento: Ordine Percidi, Familglia Scorpenid, pesce del Mediterraneo.",,,,,
2,"Categoria merceologica: 11001 - pesci vertebrati (freschi, surgelati o cotti)",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",55,AA,120510,,"""Cefalo, muggine"""
7,"Energia, ricalcolata, kJ",347,86,,,
8,"Energia, Ric con fibra, kJ",347,86,,,
9,"Energia, ricalcolata, kcal",82,86,,,
10,"Energia, Ric con fibra, kcal",82,86,,,
11,"Proteine totali, g",190,AA,122900,,
12,"Proteine animali, g",190,AA,122900,,
13,"Proteine vegetali, g",00,AA,122900,,
14,"Lipidi totali, g",04,AA,122900,,
15,"Lipidi animali, g",04,AA,122900,,
16,"Lipidi vegetali, g",00,AA,122900,,
17,"Colesterolo, mg",67,AO,122900,,
18,"Carboidrati disponibili (MSE), g",06,AA,122900,,
19,"Amido (MSE), g",00,AO,122900,,
20,"Carboidrati solubili (MSE), g",06,AA,122900,,
21,"Fibra alimentare totale, g",00,AA,122900,,
22,"Alcol, g",00,AA,122900,,
23,"Acqua, g",790,AA,122900,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",55,AA,122900,,
26,"Calcio, mg",61,AA,122900,,
27,"Sodio, mg",53,AF,15031,2,"'Grouper, Mixed species' acqua 79,2g, prot 19,38g, lip 1,02g"
28,"Potassio, mg",465,AA,122900,,
29,"Fosforo, mg",128,AA,120610,2,"'Cernia surgel' acqua 78,5g, prot 17g, lip 2g"
30,"Zinco, mg",180,AA,122900,,
31,"Magnesio, mg",21,AA,122900,,
32,"Rame, mg",050,AA,122900,,
33,"Selenio, µg",365,AF,15031,2,
34,"Cloro, mg",97,G,82,2,"'Lemon sole' acqua 81,2, prot 17,4, lip 1,5"
35,"Iodio, µg",30,G,38,2,"'Dab' acqua 79,1, lip 1,2"
36,"Manganese, mg",001,AF,15031,2,
37,"Zolfo, mg",200,Y,7210,2,"""Flounder (ns)"" acqua 79g, prot 18.3g, lip 2.2g"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",004,AA,120610,2,
40,"Vitamina B2, Riboflavina, mg",012,AA,120610,2,
41,"Vitamina C, mg",0,AA,120610,2,
42,"Niacina, mg",040,AA,120610,2,
43,"Vitamina B6, mg",030,AF,15031,2,
44,"Folati totali, µg",9,AF,15031,2,
45,"Acido pantotenico, mg",075,AF,15031,2,
46,"Biotina, µg",50,G,82,2,
47,"Vitamina B12, µg",06,AF,15031,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",0,AA,120610,2,
51,"Retinolo, µg",0,AA,120610,3A,
52,"ß-carotene eq., µg",0,AA,120610,3A,
53,"Vitamina E (ATE), mg",050,AF,15031,2,
54,"Vitamina D, µg",tr,G,82,2,
55,ACIDI GRASSI,,,,,
