Minerali,per porzione,% RDA
Calcio,"8,1 mg","0,8 %"
Rame,"< 0,1 mg","7,8 %"
Ferro,"0,5 mg","3,6 %"
Magnesio,"11,3 mg","3,8 %"
Manganese,"0,1 mg","5,3 %"
Fosforo,"20,7 mg","3,0 %"
Potassio,"153,0 mg","7,7 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,1 mg","1,9 %"
