Valori nutrizionali,per porzione,% RDA
Valore calorico,285 kcal 1.191 kJ,"14,2 %"
Grassi,"11,4 g","17,5 %"
Grassi saturi,"4,5 g","20,3 %"
Grassi monoinsaturi,"5,1 g","17,6 %"
Grassi polinsaturi,"1,3 g","8,5 %"
Carboidrati,"33,7 g","12,6 %"
Zuccheri,"1,8 g","3,7 %"
Proteine,"11,7 g","16,0 %"
Fibre alimentari,"5,8 g","1,9 %"
Colesterolo,"31,6 mg","105,4 %"
Sodio,"0,8 g","0,1 %"
Acqua,"126,7 g","6,3 %"
