,0,1,2,3,4,5
1,Categoria merceologica: 11004 - pesci vertebrati (conservati) e uova di pesce,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",70,02,1504,,
6,"Energia, ricalcolata, kJ",808,86,,,
7,"Energia, Ric con fibra, kJ",808,86,,,
8,"Energia, ricalcolata, kcal",194,86,,,
9,"Energia, Ric con fibra, kcal",194,86,,,
10,"Proteine totali, g",199,02,1504,,
11,"Proteine animali, g",199,02,1504,,
12,"Proteine vegetali, g",00,02,1504,,
13,"Lipidi totali, g",127,02,1504,,
14,"Lipidi animali, g",127,02,1504,,
15,"Lipidi vegetali, g",00,02,1504,,
16,"Colesterolo, mg",82,AO,120310,,
17,"Carboidrati disponibili (MSE), g",00,AO,120310,,
18,"Amido (MSE), g",00,02,1504,,
19,"Carboidrati solubili (MSE), g",00,AO,120310,,
20,"Fibra alimentare totale, g",00,02,1504,,
21,"Alcol, g",00,02,1504,,
22,"Acqua, g",625,02,1504,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",14,02,1504,,
25,"Calcio, mg",66,02,1504,,
26,"Sodio, mg",918,25,15042,6,"""Herring kippered (atlantic)"" acqua 59.7g, prot 24.58g, lip 12.37g"
27,"Potassio, mg",447,25,15042,6,
28,"Fosforo, mg",254,02,1504,,
29,"Zinco, mg",140,25,15042,6,
30,"Magnesio, mg",46,AG,15042,6,
31,"Rame, mg",014,AG,15042,6,
32,"Selenio, µg",530,AG,15042,6,
33,"Cloro, mg",1660,G,183,2,"""Herring, pickled"" acqua 57.9g, lip 11.1g, prot 16.7g"
34,"Iodio, µg",29,G,175,2,"""Herring, raw"" acqua 68g, lip 13.2g, prot 17.8g"
35,"Manganese, mg",005,AG,15042,6,
36,"Zolfo, mg",230,Y,7020,2,"""Baltic Herring, smoked"" acqua 64, prot 22.5, lip 7.5g"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",013,25,15042,6,
39,"Vitamina B2, Riboflavina, mg",028,02,1504,,
40,"Vitamina C, mg",tr,02,1504,,
41,"Niacina, mg",330,02,1504,,
42,"Vitamina B6, mg",041,25,15042,6,
43,"Folati totali, µg",14,25,15042,6,
44,"Acido pantotenico, mg",088,AG,15042,6,
45,"Biotina, µg",70,G,175,2,
46,"Vitamina B12, µg",130,G,175,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",9,02,1504,,
50,"Retinolo, µg",9,02,1504,3B,
51,"ß-carotene eq., µg",tr,02,1504,3B,
52,"Vitamina E (ATE), mg",100,25,15042,6,
53,"Vitamina D, µg",1600,G,183,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",253,AO,120300,3A,"Aringa lip 16.7AcGrSaturiTot3.33, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0, AcMiristico1.03, AcPalmitico2.11, AcStearico0.19, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot8.63, AcMiristoleico0, AcPalmitoleico1.55, AcOleico2.35, AcEicosenoico2.04, AcErucico2.69, AcGrPolinstauriTot2.61, AcLinoleico0.22, AcLinolenico0.19, AcArachidonico0.1, AcEicosapentaenoico(EPA)1.09, AcDecosaesaenoico(DHA)1.01, AltriAcGrPolinsaturi"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AO,120300,3A,
57,"Acido laurico, g",000,AO,120300,3A,
58,"Acido miristico, g",078,AO,120300,3A,
59,"Acido palmitico, g",161,AO,120300,3A,
60,"Acido stearico, g",014,AO,120300,3A,
61,"Acido arachidico, g",000,AO,120300,3A,
62,"Acido beenico, g",000,AO,120300,3A,
63,"Acidi grassi monoinsaturi totali, g",656,AO,120300,3A,
64,"Acido miristoleico, g",000,AO,120300,3A,
65,"Acido palmitoleico, g",118,AO,120300,3A,
66,"Acido oleico, g",179,AO,120300,3A,
67,"Acidi eicosenoico, g",155,AO,120300,3A,
68,"Acido erucico, g",205,AO,120300,3A,
69,"Acidi grassi polinsaturi totali, g",199,AO,120300,3A,
70,"Acido linoleico, g",017,AO,120300,3A,
71,"Acido linolenico, g",014,AO,120300,3A,
72,"Acido arachidonico, g",008,AO,120300,3A,
73,"Acido eicosapentaenoico (EPA), g",083,AO,120300,3A,
74,"Acido decosaesaenoico (DHA), g",077,AO,120300,3A,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",223,25,15042,3A,"""Herring, Atlantic, kippered"" prot. orig.24.58,trypto275, threon1078, isoleu1133, leucine1998, lysine2258, methion728, cystine264, phenilal960, tyrosine830, valine1266, arginine1471, histidine724, alanine1487, aspart ac2517, glutam ac3669, glycine1180, proline869, serine1003"
78,"Treonina, mg",873,25,15042,,
79,"Isoleucina, mg",917,25,15042,,
80,"Leucina, mg",1618,25,15042,,
81,"Lisina, mg",1828,25,15042,,
82,"Metionina, mg",589,25,15042,,
83,"Cistina, mg",214,25,15042,,
84,"Fenilalanina, mg",777,25,15042,,
85,"Tirosina, mg",672,25,15042,,
86,"Valina, mg",1025,25,15042,,
87,"Arginina, mg",1191,25,15042,,
88,"Istidina, mg",586,25,15042,,
89,"Alanina, mg",1204,25,15042,,
90,"Acido aspartico, mg",2038,25,15042,,
91,"Acido glutammico, mg",2970,25,15042,,
92,"Glicina, mg",955,25,15042,,
93,"Prolina, mg",704,25,15042,,
94,"Serina, mg",812,25,15042,,
95,ZUCCHERI,,,,,
