,0,1,2,3
1,Proteine(%): 21,,,
2,Lisina:,1638,7.8,
3,Istidina:,,,
4,Arginina:,,,
5,Acido aspartico:,,,
6,Treonina:,882,4.2,
7,Serina:,,,
8,Acido glutamico:,,,
9,Prolina:,,,
10,Glicina:,,,
11,Alanina:,,,
12,Cistina:,,,
13,Valina:,1029,4.9,
14,Metionina:,693,3.3,
15,Isoleucina:,966,4.6,
16,Leucina:,2079,9.9,
17,Tirosina:,,,
18,Fenilalanina:,1869,8.9,
19,Triptofano:,252,1.2,
20,Indice Chimico:,100,,
21,Aminoacido limitante:,Trip.,,
