,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,7.4,
3,Proteine (g):,9.7,
4,Lipidi(g):,6,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,72.2,
7,Amido (g):,41.4,
8,Zuccheri solubili (g):,26.2,
9,Fibra totale (g):,6.4,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,364,
14,Energia (kJ):,1521,
15,Sodio (mg):,380,
16,Potassio (mg):,440,
17,Ferro (mg):,5.6,
18,Calcio (mg):,110,
19,Fosforo (mg):,280,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.5,
25,Riboflavina (mg):,0.7,
26,Niacina (mg):,6.5,
27,Vitamina A retinolo eq. (µg):,tr,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
