0,1,2
Calorie,kcal,110.0
Calorie,kj,460.0
Grassi,g,4.73
Carboidrati,g,8.58
Proteine,g,10.25
Fibre,g,4.8
Zuccheri,g,2.48
Acqua,g,75.17
Amido,g,2.5
Ceneri,g,1.27
Minerali,,
Calcio,mg,60.0
Sodio,mg,6.0
Fosforo,mg,161.0
Potassio,mg,482.0
Ferro,mg,2.11
Magnesio,mg,61.0
Zinco,mg,1.32
Rame,mg,0.324
Manganese,mg,1.01
Vitamine,,
Betaina,mg,0.7
Tiamina (Vit. B1),mg,0.15
Riboflavina (Vit. B2),mg,0.265
Niacina (Vit. B3),mg,0.925
Acido Pantotenico (Vit. B5),mg,0.535
Piridossina (Vit. B6),mg,0.135
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,303.0
"Folato, DFE",mcg_DFE,303.0
"Folati, totali",mcg,303.0
Acido ascorbico (Vit. C),mg,9.7
Alpha-tocoferolo (Vit. E),mg,0.72
Fillochinone (Vit. K),mcg,31.4
Colina totale (Vit. J),mg,56.0
Tocoferolo beta,mg,0.06
Tocoferolo gamma,mg,5.55
Tocoferolo delta,mg,3.04
Zuccheri,,
Destrosio,g,0.0
Fruttosio,g,0.21
Galattosio,g,0.0
Lattosio,g,0.0
Maltosio,g,1.14
Saccarosio,g,1.13
Lipidi,,
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Acido aspartico,g,1.235
Acido glutammico,g,1.835
Alanina,g,0.42
Arginina,g,0.66
Cistina,g,0.105
Fenilalanina,g,0.445
Glicina,g,0.4
Idrossiprolina,g,0.0
Isoleucina,g,0.27
Istidina,g,0.25
Leucina,g,0.68
Lisina,g,0.69
Metionina,g,0.13
Prolina,g,0.605
Serina,g,0.61
Tirosina,g,0.305
Treonina,g,0.305
Triptofano,g,0.115
Valina,g,0.295
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
