,0,1
1,Lipidi totali(%): 6.8,
2,Saturi totali (%):,1.44
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.34
6,C16:0,0.91
7,C18:0,0.19
8,C20:0,0
9,C22:0,0
10,Monoinsaturi totali (%):,2.13
11,C14:1,0
12,C16:1,0.57
13,C18:1,1.12
14,C20:1,0.37
15,C22:1,0.07
16,Polinsaturi totali (%):,2.56
17,C18:2,0.37
18,C18:3,0.02
19,C20:4,0.37
20,C20:5,0.48
21,C22:6,0.78
22,Rapporto Polinsaturi/Saturi:,1.8
