,0,1,2,3,4,5
1,"Note Alimento: Media pesata, calcolata in base ai dati ISMEA/NIELSEN, anno 2006, Panel famiglie, acquisti domestici oli e grassi, ricevuto da ISMEA in data 06/12/2007. Olio di sansa non considerato nei conti. Olio di oliva ""sfuso"", DOP, IGP e BIO considerati come extravergine. Oli utilizzati: “OLIO DI OLIVA EXTRAVERGINE” 57.5% (codice BDA 702901), “OLIO DI OLIVA”11.2% (codice BDA 901), “OLIO DI SEMI DI ARACHIDI” 4.4% (codice BDA 100166), “OLIO DI SEMI DI GIRASOLE”10.2% (codice BDA 906), “OLIO DI SEMI DI MAIS” 6.4% (codice BDA 907), “OLIO DI SOIA” 2.3% (codice BDA 910), “OLIO DI SEMI VARI” 8.0% (codice BDA 902).",,,,,
2,Categoria merceologica: 13002 - oli e grassi vegetali (incluso burro di arachide e margarina vegetale),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,89,999046,,
7,"Energia, ricalcolata, kJ",3696,86,,,
8,"Energia, Ric con fibra, kJ",3696,86,,,
9,"Energia, ricalcolata, kcal",899,86,,,
10,"Energia, Ric con fibra, kcal",899,86,,,
11,"Proteine totali, g",00,89,999046,,
12,"Proteine animali, g",00,89,999046,,
13,"Proteine vegetali, g",00,89,999046,,
14,"Lipidi totali, g",999,89,999046,,
15,"Lipidi animali, g",00,89,999046,,
16,"Lipidi vegetali, g",999,89,999046,,
17,"Colesterolo, mg",0,89,999046,,
18,"Carboidrati disponibili (MSE), g",00,89,999046,,
19,"Amido (MSE), g",00,89,999046,,
20,"Carboidrati solubili (MSE), g",00,89,999046,,
21,"Fibra alimentare totale, g",00,89,999046,,
22,"Alcol, g",00,89,999046,,
23,"Acqua, g",00,89,999046,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",01,89,999046,,
26,"Calcio, mg",0,89,999046,,
27,"Sodio, mg",0,89,999046,,
28,"Potassio, mg",0,89,999046,,
29,"Fosforo, mg",0,89,999046,,
30,"Zinco, mg",000,89,999046,,
31,"Magnesio, mg",0,89,999046,,
32,"Rame, mg",001,89,999046,,
33,"Selenio, µg",00,89,999046,,
34,"Cloro, mg",0,89,999046,,
35,"Iodio, µg",1,89,999046,,
36,"Manganese, mg",000,89,999046,,
37,"Zolfo, mg",0,89,999046,,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",000,89,999046,,
40,"Vitamina B2, Riboflavina, mg",000,89,999046,,
41,"Vitamina C, mg",0,89,999046,,
42,"Niacina, mg",000,89,999046,,
43,"Vitamina B6, mg",000,89,999046,,
44,"Folati totali, µg",0,89,999046,,
45,"Acido pantotenico, mg",000,89,999046,,
46,"Biotina, µg",00,89,999046,,
47,"Vitamina B12, µg",00,89,999046,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",21,89,999046,,
51,"Retinolo, µg",0,89,999046,,
52,"ß-carotene eq., µg",126,89,999046,,
53,"Vitamina E (ATE), mg",2490,89,999046,,
54,"Vitamina D, µg",000,89,999046,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",1428,89,999046,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,89,999046,,
58,"Acido laurico, g",000,89,999046,,
59,"Acido miristico, g",006,89,999046,,
60,"Acido palmitico, g",1019,89,999046,,
61,"Acido stearico, g",312,89,999046,,
62,"Acido arachidico, g",069,89,999046,,
63,"Acido beenico, g",016,89,999046,,
64,"Acidi grassi monoinsaturi totali, g",6165,89,999046,,
65,"Acido miristoleico, g",000,89,999046,,
66,"Acido palmitoleico, g",063,89,999046,,
67,"Acido oleico, g",6072,89,999046,,
68,"Acidi eicosenoico, g",025,89,999046,,
69,"Acido erucico, g",007,89,999046,,
70,"Acidi grassi polinsaturi totali, g",1992,89,999046,,
71,"Acido linoleico, g",1870,89,999046,,
72,"Acido linolenico, g",122,89,999046,,
73,"Acido arachidonico, g",000,89,999046,,
74,"Acido eicosapentaenoico (EPA), g",000,89,999046,,
75,"Acido decosaesaenoico (DHA), g",000,89,999046,,
76,"Altri acidi grassi polinsaturi, g",000,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",0,89,999046,,
79,"Treonina, mg",0,89,999046,,
80,"Isoleucina, mg",0,89,999046,,
81,"Leucina, mg",0,89,999046,,
82,"Lisina, mg",0,89,999046,,
83,"Metionina, mg",0,89,999046,,
84,"Cistina, mg",0,89,999046,,
85,"Fenilalanina, mg",0,89,999046,,
86,"Tirosina, mg",0,89,999046,,
87,"Valina, mg",0,89,999046,,
88,"Arginina, mg",0,89,999046,,
89,"Istidina, mg",0,89,999046,,
90,"Alanina, mg",0,89,999046,,
91,"Acido aspartico, mg",0,89,999046,,
92,"Acido glutammico, mg",0,89,999046,,
93,"Glicina, mg",0,89,999046,,
94,"Prolina, mg",0,89,999046,,
95,"Serina, mg",0,89,999046,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",00,89,999046,,
98,"Fruttosio, g",00,89,999046,,
99,"Galattosio, g",00,89,999046,,
100,"Saccarosio (MSE), g",00,89,999046,,
101,"Maltosio (MSE), g",00,89,999046,,
102,"Lattosio (MSE), g",00,89,999046,,
