Minerali,per porzione,% RDA
Calcio,"270,3 mg","27,0 %"
Rame,"< 0,1 mg","< 0,1 %"
Ferro,"0,5 mg","3,4 %"
Magnesio,"1,2 mg","0,4 %"
Manganese,"< 0,1 mg","< 0,1 %"
Fosforo,"100,8 mg","14,4 %"
Potassio,"0,9 mg","< 0,1 %"
Selenio,"< 0,1 mg","< 0,1 %"
Zinco,"< 0,1 mg","< 0,1 %"
