Minerali,per porzione,% RDA
Calcio,"2,5 mg","0,3 %"
Rame,"< 0,1 mg","1,3 %"
Ferro,"0,4 mg","2,9 %"
Magnesio,"2,9 mg","1,0 %"
Manganese,"< 0,1 mg","0,1 %"
Fosforo,"23,3 mg","3,3 %"
Potassio,"28,6 mg","1,4 %"
Selenio,"< 0,1 mg","30,0 %"
Zinco,"0,7 mg","10,7 %"
