,0,1,2
1,Parte edibile (%):,72,
2,Acqua (g):,89,
3,Proteine (g):,3.4,
4,Lipidi(g):,0.3,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,2,
7,Amido (g):,0,
8,Zuccheri solubili (g):,2,
9,Fibra totale (g):,3,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,24,
14,Energia (kJ):,100,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,1.2,
18,Calcio (mg):,72,
19,Fosforo (mg):,74,
20,Magnesio (mg):,29,
21,Zinco (mg):,2.35,
22,Rame (mg):,0.06,
23,Selenio (µg):,tr,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.21,
26,Niacina (mg):,1.8,
27,Vitamina A retinolo eq. (µg):,123,
28,Vitamina C (mg):,77,
29,Vitamina E (mg):,,
