Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"6,2 g"
- Acidi Grassi saturi,1 g
Carboidrati,"61,1 g"
- Zuccheri,"1,6 g"
Fibra alimentare,"14,3 g"
Proteine,"10,8 g"
Sale,"1,3 g"
Sodio,"0,512 g"
Nutrition score - France,-1
Nutri-Score,A
