0,1,2
Calorie,kcal,279.0
Calorie,kj,1167.0
Grassi,g,20.24
Carboidrati,g,0.0
Proteine,g,22.53
Fibre,g,0.0
Acqua,g,55.92
Ceneri,g,1.21
Minerali,,
Calcio,mg,18.0
Sodio,mg,65.0
Fosforo,mg,183.0
Potassio,mg,259.0
Ferro,mg,2.03
Magnesio,mg,23.0
Zinco,mg,4.48
Rame,mg,0.113
Manganese,mg,0.021
Selenio,mcg,25.4
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.09
Riboflavina (Vit. B2),mg,0.25
Niacina (Vit. B3),mg,6.66
Acido Pantotenico (Vit. B5),mg,0.71
Piridossina (Vit. B6),mg,0.12
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,20.0
"Folato, DFE",mcg_DFE,20.0
"Folati, totali",mcg,20.0
Cobalamina (Vit. B12),mcg,2.55
Acido ascorbico (Vit. C),mg,0.0
Alpha-tocoferolo (Vit. E),mg,0.14
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,8.3
"Acidi grassi, polinsaturi",g,1.61
"Acidi grassi, saturi",g,8.74
Colesterolo,mg,92.0
Grassi saturi,,
10:0,g,0.05
12:0,g,0.09
14:0,g,0.79
16:0,g,4.41
18:0,g,2.77
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.59
18:1 indifferenziato,g,7.45
Grassi polinsaturi,,
18:2 indifferenziato,g,1.18
18:3 indifferenziato,g,0.36
20:4 indifferenziato,g,0.07
Aminoacidi,,
Acido aspartico,g,1.983
Acido glutammico,g,3.27
Alanina,g,1.355
Arginina,g,1.339
Cistina,g,0.26899999999999996
Fenilalanina,g,0.917
Glicina,g,1.101
Isoleucina,g,1.087
Istidina,g,0.7140000000000001
Leucina,g,1.7530000000000001
Lisina,g,1.99
Metionina,g,0.578
Prolina,g,0.945
Serina,g,0.838
Tirosina,g,0.757
Treonina,g,0.9640000000000001
Triptofano,g,0.263
Valina,g,1.216
Altro,,
