Minerali,per porzione,% RDA
Calcio,"1,0 mg","0,1 %"
Rame,"0,0 mg","0,0 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"1,0 mg","0,1 %"
Potassio,"18,0 mg","0,9 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","0,1 %"
