,0,1
1,Categoria,Prodotti Vari
2,Codice Alimento,508100
3,Nome Scientifico,Camellia sinensis
4,Note,"le foglie contengono mediamente 3,5g*100g (s.s) di caffeina; una bustina monodose contiene circa 2g di foglie. La bevanda ottenuta con 140ml di acqua bollente contiene a seconda del tempo di infusione (1' - 5') un contenuto di caffeina da 14-35 mg"
