0,1,2
Calorie,kcal,356.0
Calorie,kj,1491.0
Grassi,g,27.44
Carboidrati,g,2.22
Proteine,g,24.94
Fibre,g,0.0
Zuccheri,g,2.22
Acqua,g,41.46
Ceneri,g,3.94
Minerali,,
Calcio,mg,700.0
Sodio,mg,819.0
Fosforo,mg,546.0
Potassio,mg,121.0
Ferro,mg,0.24
Magnesio,mg,29.0
Zinco,mg,3.9
Rame,mg,0.036000000000000004
Manganese,mg,0.011000000000000001
Selenio,mcg,14.5
Vitamine,,
Retinolo (Vit. A),mcg,164.0
"Vitamina A, IU",IU,563.0
"Vitamina A, RAE",mcg_RAE,165.0
Tiamina (Vit. B1),mg,0.03
Riboflavina (Vit. B2),mg,0.33399999999999996
Niacina (Vit. B3),mg,0.063
Acido Pantotenico (Vit. B5),mg,0.34
Piridossina (Vit. B6),mg,0.08
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,21.0
"Folato, DFE",mcg_DFE,21.0
"Folati, totali",mcg,21.0
Cobalamina (Vit. B12),mcg,1.54
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.5
Vitamina D3,mcg,0.5
Colecalcifenolo (Vit. D),IU,20.0
Alpha-tocoferolo (Vit. E),mg,0.24
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,2.3
Colina totale (Vit. J),mg,15.4
"Carotene, beta",mcg,10.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,7.747000000000001
"Acidi grassi, polinsaturi",g,0.657
"Acidi grassi, saturi",g,17.614
Colesterolo,mg,114.0
Grassi saturi,,
4:0,g,0.9990000000000001
6:0,g,0.64
8:0,g,0.42700000000000005
10:0,g,0.9179999999999999
12:0,g,1.2109999999999999
14:0,g,3.04
16:0,g,6.851
18:0,g,2.918
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.889
18:1 indifferenziato,g,6.388
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.263
18:3 indifferenziato,g,0.39399999999999996
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,1.743
Acido glutammico,g,6.1370000000000005
Alanina,g,0.762
Arginina,g,0.9620000000000001
Cistina,g,0.254
Fenilalanina,g,1.431
Glicina,g,0.485
Isoleucina,g,1.306
Istidina,g,1.032
Leucina,g,2.5639999999999996
Lisina,g,2.654
Metionina,g,0.7190000000000001
Prolina,g,3.245
Serina,g,1.544
Tirosina,g,1.454
Treonina,g,0.93
Triptofano,g,0.35200000000000004
Valina,g,1.806
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
