Valori nutrizionali,per porzione,% RDA
Valore calorico,67 kcal 281 kJ,"3,4 %"
Grassi,"3,8 g","5,8 %"
Grassi saturi,"2,5 g","11,4 %"
Carboidrati,"5,0 g","1,9 %"
Zuccheri,"5,5 g","11,0 %"
Proteine,"3,4 g","4,7 %"
Sale,"0,1 g","1,7 %"
