Minerali,per porzione,% RDA
Calcio,"9,4 mg","0,9 %"
Rame,"< 0,1 mg","6,7 %"
Ferro,"0,6 mg","4,0 %"
Magnesio,"26,4 mg","8,8 %"
Manganese,"0,3 mg","16,9 %"
Fosforo,"72,0 mg","10,3 %"
Potassio,"73,2 mg","3,7 %"
Selenio,"< 0,1 mg","12,0 %"
Zinco,"0,5 mg","7,2 %"
