0,1
Grassi saturi totali,2.97
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.52
C16:0 (palmitico),2.03
C18:0 (stearico),0.42
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,4.60
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.65
C18:1 (oleico),2.46
C20:1 (eicosaenoico),0.91
C22:1 (erucico),0.58
Grassi polinsaturi totali,3.05
C18:2 W6 (linoleico),0.15
C18:3 W3 (linolenico),0.09
C20:4 W6 (arachidonico),0.05
C20:5 W3 (eicosapentaenoico - EPA),0.89
C22:6 W3 (docosaesaenoico - DHA),1.19
Rapporto Polinsaturi/Saturi,1.00
