Valori nutrizionali,per porzione,% RDA
Valore calorico,970 kcal 4.062 kJ,"48,5 %"
Grassi,"64,2 g","98,7 %"
Grassi saturi,"15,9 g","72,5 %"
Grassi monoinsaturi,"12,9 g","44,7 %"
Grassi polinsaturi,"32,4 g","216,1 %"
Carboidrati,"104,5 g","39,0 %"
Zuccheri,"14,0 g","27,9 %"
Proteine,"15,2 g","20,9 %"
Fibre alimentari,"8,7 g","2,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,3 g","0,2 %"
Acqua,"3,8 g","0,2 %"
