Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (13 g)
Grassi,"10,3 g","1,34 g"
- Acidi Grassi saturi,"1,6 g","0,208 g"
Carboidrati,51 g,"6,63 g"
- Zuccheri,"2,4 g","0,312 g"
Fibra alimentare,20 g,"2,6 g"
Proteine,"11,7 g","1,52 g"
Sale,"1,5 g","0,195 g"
Sodio,"0,591 g","0,077 g"
Nutrition score - France,6,6
Nutri-Score,C,C
