Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (85 g)
Grassi,"2,5 g","2,12 g"
- Acidi Grassi saturi,"0,5 g","0,425 g"
Carboidrati,"65,7 g","55,8 g"
- Zuccheri,"3,5 g","2,98 g"
Fibra alimentare,"6,5 g","5,53 g"
Proteine,13 g,"11,1 g"
Sale,"0,013 g","0,011 g"
Sodio,"0,005 g","0,004 g"
Nutrition score - France,-6,-6
Nutri-Score,A,A
