,0,1,2,3,4,5
1,Categoria merceologica: 10041 - frattaglie di bovino,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1209,,
6,"Energia, ricalcolata, kJ",454,86,,,
7,"Energia, Ric con fibra, kJ",454,86,,,
8,"Energia, ricalcolata, kcal",108,86,,,
9,"Energia, Ric con fibra, kcal",108,86,,,
10,"Proteine totali, g",15.8,02,1209,,
11,"Proteine animali, g",15.8,02,1209,,
12,"Proteine vegetali, g",0.0,02,1209,,
13,"Lipidi totali, g",5.0,02,1209,,
14,"Lipidi animali, g",5.0,02,1209,,
15,"Lipidi vegetali, g",0.0,02,1209,,
16,"Colesterolo, mg",95,AG,13341,2,"""Beef, tripe"" acqua 81,43, prot 14,56, lip 3,95"
17,"Carboidrati disponibili (MSE), g",0.0,02,1209,,
18,"Amido (MSE), g",0.0,02,1209,,
19,"Carboidrati solubili (MSE), g",0.0,02,1209,,
20,"Fibra alimentare totale, g",0.0,02,1209,,
21,"Alcol, g",0.0,02,1209,,
22,"Acqua, g",72.0,02,1209,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",4.0,02,1209,,
25,"Calcio, mg",8,02,1209,,
26,"Sodio, mg",107,02,1209,,
27,"Potassio, mg",18,02,1209,,
28,"Fosforo, mg",50,02,1209,,
29,"Zinco, mg",2.50,AG,13341,2,
30,"Magnesio, mg",8,AG,13341,2,
31,"Rame, mg",0.09,AG,13341,2,
32,"Selenio, µg",46.0,AG,13341,2,
33,"Cloro, mg",8,T,428,2,"""Tripe, dressed raw"" acqua=92.1g, prot=7.1g, lip=0.5g"
34,"Iodio, µg",10,T,1,2,"""Beef, average trimmed, lean"" acqua 71,9, prot 22,5, lip 5,1"
35,"Manganese, mg",0.01,AG,13341,2,
36,"Zolfo, mg",190,Y,6310,2,"""Beef, outer fillet"" acqua 71, prot 21, lip 5"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.14,02,1209,,
