0,1,2
Calorie,kcal,33.0
Calorie,kj,140.0
Grassi,g,0.0
Carboidrati,g,8.0
Proteine,g,1.0
Acqua,g,90.6
Ceneri,g,0.4
Minerali,,
Calcio,mg,17.0
Sodio,mg,38.0
Fosforo,mg,22.0
Potassio,mg,112.0
Ferro,mg,0.31
Magnesio,mg,10.0
Zinco,mg,0.24
Rame,mg,0.036000000000000004
Selenio,mcg,0.7
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,2444.0
"Vitamina A, RAE",mcg_RAE,122.0
Tiamina (Vit. B1),mg,0.013999999999999999
Riboflavina (Vit. B2),mg,0.024
Niacina (Vit. B3),mg,0.414
Acido Pantotenico (Vit. B5),mg,0.23
Piridossina (Vit. B6),mg,0.075
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,7.0
"Folato, DFE",mcg_DFE,7.0
"Folati, totali",mcg,7.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,3.3
Zuccheri,,
Lipidi,,
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Altro,,
