Minerali,per porzione,% RDA
Calcio,"5,4 mg","0,5 %"
Rame,"< 0,1 mg","6,0 %"
Ferro,"1,0 mg","6,4 %"
Magnesio,"6,0 mg","2,0 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"60,6 mg","8,7 %"
Potassio,"146,4 mg","7,3 %"
Selenio,"< 0,1 mg","42,2 %"
Zinco,"1,1 mg","16,3 %"
