,0,1,2,3,4,5
1,"Categoria merceologica: 2007 - funghi, tartufi",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,03,6029,,
6,"Energia, ricalcolata, kJ",114,86,,,
7,"Energia, Ric con fibra, kJ",133,86,,,
8,"Energia, ricalcolata, kcal",27,86,,,
9,"Energia, Ric con fibra, kcal",32,86,,,
10,"Proteine totali, g",30,03,6029,,
11,"Proteine animali, g",00,03,6029,,
12,"Proteine vegetali, g",30,03,6029,,
13,"Lipidi totali, g",04,03,6029,,
14,"Lipidi animali, g",00,03,6029,,
15,"Lipidi vegetali, g",04,03,6029,,
16,"Colesterolo, mg",0,03,6029,,
17,"Carboidrati disponibili (MSE), g",30,03,6029,,
18,"Amido (MSE), g",00,03,6029,,amido=0 quando GD=GS
19,"Carboidrati solubili (MSE), g",30,03,6029,,
20,"Fibra alimentare totale, g",24,21,11264,,"per tutti i nutrienti 21/11264 ALIMENTO SIMILE Mushrooms, canned, drained solids acqua=91.08g"
21,"Alcol, g",00,03,6029,,
22,"Acqua, g",920,03,6029,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",01,03,6029,,
25,"Calcio, mg",20,03,6029,,
26,"Sodio, mg",250,03,6029,,
27,"Potassio, mg",150,03,6029,,
28,"Fosforo, mg",70,03,6029,,
29,"Zinco, mg",070,21,11264,,
30,VITAMINE IDROSOLUBILI,,,,,
31,"Vitamina B1, Tiamina, mg",002,03,6029,,
32,"Vitamina B2, Riboflavina, mg",019,03,6029,,
33,"Vitamina C, mg",2,03,6029,,
34,"Niacina, mg",160,21,11264,,
35,"Vitamina B6, mg",006,21,11264,,
36,"Folati totali, µg",12,21,11264,,
37,VITAMINE LIPOSOLUBILI,,,,,
38,Retinolo equivalente,,,,,
39,"Retinolo eq. (RE), µg",0,21,11264,,
40,"Retinolo, µg",0,21,11264,,
41,"ß-carotene eq., µg",0,21,11264,,
42,"Vitamina E (ATE), mg",012,21,11264,,
43,"Vitamina D, µg",210,W,791,,"ALIMENTO SIMILE Chanterelle acqua=91.5g, prot=1.57g"
44,ACIDI GRASSI,,,,,
45,"Acidi grassi saturi totali, g",005,21,11264,,RIPR lip=0.29g saturi=0.038g 18:1=0.005g mono=0.005g 18:2=0.111g 18:3=0.001g altri PUFA=0.001g (x diff) PUFA=0.113g
46,"Acidi grassi monoinsaturi totali, g",001,21,11264,,
47,"Acido oleico, g",001,21,11264,,
48,"Acidi grassi polinsaturi totali, g",016,21,11264,,
49,"Acido linoleico, g",015,21,11264,,
50,"Acido linolenico, g",tr,21,11264,,
51,"Altri acidi grassi polinsaturi, g",001,86,,,
