Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,"25,7 g"
- Acidi Grassi saturi,"14,9 g"
Carboidrati,"53,6 g"
- Zuccheri,"14,9 g"
Fibra alimentare,"1,4 g"
Proteine,"6,3 g"
Sale,"0,9 g"
Sodio,"0,354 g"
Nutrition score - France,21
Nutri-Score,E
