Minerali,per porzione,% RDA
Calcio,"153,0 mg","15,3 %"
Rame,"1,5 mg","145,7 %"
Ferro,"14,6 mg","97,0 %"
Magnesio,"346,0 mg","115,3 %"
Manganese,"1,4 mg","71,4 %"
Fosforo,"774,0 mg","110,6 %"
Potassio,"406,0 mg","20,3 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"10,2 mg","146,1 %"
