,0,1,2
1,Parte edibile (%):,87,
2,Acqua (g):,85.3,
3,Proteine (g):,0.8,
4,Lipidi(g):,0.2,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,12.8,
7,Amido (g):,0,
8,Zuccheri solubili (g):,12.8,
9,Fibra totale (g):,2.2,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,53,
14,Energia (kJ):,222,
15,Sodio (mg):,2,
16,Potassio (mg):,160,
17,Ferro (mg):,0.3,
18,Calcio (mg):,30,
19,Fosforo (mg):,19,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.07,
26,Niacina (mg):,0.3,
27,Vitamina A retinolo eq. (µg):,25,
28,Vitamina C (mg):,37,
29,Vitamina E (mg):,,
