Minerali,per porzione,% RDA
Calcio,"63,2 mg","6,3 %"
Rame,"< 0,1 mg","0,6 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"4,0 mg","1,3 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"94,1 mg","13,4 %"
Potassio,"50,0 mg","2,5 %"
Selenio,"< 0,1 mg","2,9 %"
Zinco,"0,3 mg","3,9 %"
