Minerali,per porzione,% RDA
Calcio,"49,2 mg","4,9 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"0,4 mg","2,6 %"
Magnesio,"25,2 mg","8,4 %"
Manganese,"0,1 mg","6,5 %"
Fosforo,"47,1 mg","6,7 %"
Potassio,"40,5 mg","2,0 %"
Selenio,"< 0,1 mg","6,7 %"
Zinco,"0,5 mg","6,8 %"
